,Datetime,P,I,Tmp,T_NCEP,H_NCEP,W_NCEP,I_NCEP
0,2022-01-01 07:00:00,336.0,44.034454999999994,30.0,17.060000000000002,85.82,2.27,6.6107
1,2022-01-01 08:00:00,1016.0,277.2527725,31.25,18.870000000000005,79.12,3.23,136.9412
2,2022-01-01 09:00:00,1612.0,584.93555,32.5,20.670000000000016,72.41,4.2,357.6159
3,2022-01-01 10:00:00,1756.0,678.701975,33.5,22.480000000000018,65.71,5.17,539.8389
4,2022-01-01 11:00:00,2136.0,817.247425,34.75,24.010000000000048,60.31,5.24,691.404
5,2022-01-01 12:00:00,2164.0,824.685,36.25,25.53000000000003,54.91,5.33,797.538
6,2022-01-01 13:00:00,1984.0,750.107225,36.5,27.060000000000002,49.51,5.44,807.2961
7,2022-01-01 14:00:00,1516.0,592.915325,36.75,27.379999999999995,48.32,5.58,755.244
8,2022-01-01 15:00:00,988.0,359.93977500000005,37.25,27.700000000000045,47.12,5.74,645.8688
9,2022-01-01 16:00:00,504.0,205.370025,37.25,28.02000000000004,45.93,5.91,458.9787
10,2022-01-01 17:00:00,72.0,35.05922825,37.0,26.560000000000002,50.38,4.96,257.2599
11,2022-01-02 07:00:00,324.0,48.63941750000001,30.75,17.629999999999995,84.67,2.65,6.4571
12,2022-01-02 08:00:00,956.0,266.99073749999997,31.5,19.470000000000027,77.1,3.84,133.3893
13,2022-01-02 09:00:00,1564.0,561.54655,32.5,21.310000000000002,69.54,5.03,357.5376
14,2022-01-02 10:00:00,1960.0,736.527025,34.25,23.140000000000043,61.97,6.22,539.073
15,2022-01-02 11:00:00,1980.0,734.9003,35.75,24.610000000000014,57.28,6.09,688.8291
16,2022-01-02 12:00:00,2092.0,794.19835,36.0,26.08000000000004,52.6,5.97,792.6051
17,2022-01-02 13:00:00,1752.0,644.54105,37.0,27.55000000000001,47.92,5.87,804.1722
18,2022-01-02 14:00:00,1288.0,484.5085,37.0,27.79000000000002,46.84,5.8,754.158
19,2022-01-02 15:00:00,864.0,325.617025,37.25,28.03000000000003,45.75,5.72,646.7742
20,2022-01-02 16:00:00,424.0,171.152475,37.0,28.27000000000004,44.67,5.65,459.7194
21,2022-01-02 17:00:00,60.0,30.35714775,37.0,26.80000000000001,49.09,4.73,258.5444
22,2022-01-03 07:00:00,372.79999999999995,63.862502500000005,30.25,17.04000000000002,87.78,2.09,6.0574
23,2022-01-03 08:00:00,1004.0,276.233075,31.25,19.03000000000003,79.83,2.96,135.065
24,2022-01-03 09:00:00,1644.0,594.4853499999999,32.25,21.010000000000048,71.87,3.84,356.8569
25,2022-01-03 10:00:00,1652.0,639.013525,34.25,23.0,63.92,4.72,535.9785
26,2022-01-03 11:00:00,1496.0,524.69875,35.25,24.439999999999998,59.42,4.59,682.5588
27,2022-01-03 12:00:00,1928.0,716.5614,35.75,25.890000000000043,54.91,4.48,782.979
28,2022-01-03 13:00:00,1952.0,740.71925,36.75,27.33000000000004,50.41,4.38,772.2162
29,2022-01-03 14:00:00,1700.0,633.7368,37.0,27.610000000000014,49.19,4.26,703.1493
30,2022-01-03 15:00:00,1132.0,413.362225,38.0,27.890000000000043,47.97,4.15,584.7885
31,2022-01-03 16:00:00,532.0,217.12927499999998,38.0,28.170000000000016,46.74,4.06,414.6468
32,2022-01-03 17:00:00,48.0,23.817937750000002,37.25,26.80000000000001,50.9,3.68,232.6159
33,2022-01-04 07:00:00,128.8,43.81594,31.0,18.600000000000023,80.85,1.65,5.4195
34,2022-01-04 08:00:00,424.0,138.37548,31.25,20.379999999999995,74.0,2.31,119.2916
35,2022-01-04 09:00:00,928.0,317.151675,32.0,22.170000000000016,67.14,3.04,321.9765
36,2022-01-04 10:00:00,1064.0,376.81385,33.0,23.960000000000036,60.29,3.78,495.6255
37,2022-01-04 11:00:00,1512.0,550.75845,33.75,25.27000000000004,56.13,3.8,644.7216
38,2022-01-04 12:00:00,1324.0,491.832775,34.75,26.57000000000005,51.97,3.84,753.8598
39,2022-01-04 13:00:00,1052.0,382.9484,35.5,27.870000000000005,47.81,3.92,748.0191
40,2022-01-04 14:00:00,1432.0,592.8100999999999,35.75,28.03000000000003,46.65,3.82,685.5486
41,2022-01-04 15:00:00,104.0,436.58125,37.0,28.189999999999998,45.48,3.72,574.2894
42,2022-01-04 16:00:00,84.0,253.078725,37.0,28.340000000000032,44.32,3.63,416.6232
43,2022-01-04 17:00:00,80.0,47.65206800000001,36.75,26.77000000000004,48.94,3.04,240.6436
44,2022-01-05 07:00:00,211.2,36.613099999999996,30.5,19.24000000000001,74.62,1.76,5.1574
45,2022-01-05 08:00:00,1009.2,268.8845275,31.25,21.28000000000003,66.26,1.99,122.9389
46,2022-01-05 09:00:00,1528.0,567.6973,33.75,23.33000000000004,57.9,2.28,327.1527
47,2022-01-05 10:00:00,1896.0,727.8755249999999,36.0,25.370000000000005,49.54,2.6,512.8935
48,2022-01-05 11:00:00,2096.0,803.027875,37.5,26.670000000000016,46.37,2.77,678.12
49,2022-01-05 12:00:00,2140.0,828.763875,38.5,27.980000000000018,43.2,2.99,804.4674
50,2022-01-05 13:00:00,1916.0,733.759225,39.0,29.28000000000003,40.03,3.24,817.4589
51,2022-01-05 14:00:00,1648.0,646.25685,39.0,29.439999999999998,39.45,2.9,767.9496
52,2022-01-05 15:00:00,1196.0,460.67440000000005,39.0,29.610000000000014,38.87,2.56,660.093
53,2022-01-05 16:00:00,568.0,239.65230000000003,39.0,29.77000000000004,38.29,2.22,471.3204
54,2022-01-05 17:00:00,88.0,46.2195985,38.75,28.060000000000002,42.25,2.1,267.4781
55,2022-01-06 07:00:00,309.6,42.715285,29.0,19.33000000000004,67.03,0.78,5.7127
56,2022-01-06 08:00:00,975.2,261.38225,31.0,21.640000000000043,59.76,1.11,136.4488
57,2022-01-06 09:00:00,1532.0,572.4964749999999,34.5,23.939999999999998,52.48,1.93,365.7249
58,2022-01-06 10:00:00,1888.0,724.12845,36.5,26.25,45.21,2.85,553.5654
59,2022-01-06 11:00:00,2112.0,820.881225,38.75,27.57000000000005,41.68,2.97,709.4745
60,2022-01-06 12:00:00,2120.0,827.833175,39.5,28.900000000000034,38.16,3.1,818.5626
61,2022-01-06 13:00:00,1988.0,773.7795,40.0,30.220000000000027,34.64,3.22,828.4623
62,2022-01-06 14:00:00,1708.0,659.98265,40.5,30.460000000000036,33.53,3.2,775.1748
63,2022-01-06 15:00:00,1192.0,461.20855,40.0,30.700000000000045,32.43,3.18,663.6456
64,2022-01-06 16:00:00,556.0,235.775725,40.0,30.950000000000045,31.32,3.16,474.2754
65,2022-01-06 17:00:00,92.0,47.166478500000004,39.5,29.010000000000048,35.72,2.65,269.5405
66,2022-01-07 07:00:00,312.8,41.3070875,30.25,18.980000000000018,68.53,2.14,5.6148
67,2022-01-07 08:00:00,960.0,250.18139,32.0,21.170000000000016,64.02,2.7,132.5839
68,2022-01-07 09:00:00,1520.0,566.68565,34.25,23.360000000000014,59.51,3.29,363.9144
69,2022-01-07 10:00:00,1888.0,720.1790249999999,36.0,25.54000000000002,55.0,3.88,551.6373
70,2022-01-07 11:00:00,2084.0,810.416875,37.25,26.970000000000027,50.23,3.83,707.1306
71,2022-01-07 12:00:00,2128.0,833.296,38.0,28.400000000000034,45.46,3.77,815.7279
72,2022-01-11 07:00:00,299.20000000000005,43.7269175,28.75,20.760000000000048,57.21,0.46,4.9493
73,2022-01-11 08:00:00,922.8,252.33418749999998,32.25,23.24000000000001,51.1,1.0,134.5787
74,2022-01-11 09:00:00,1452.0,557.99365,36.0,25.730000000000018,44.99,1.61,368.9745
75,2022-01-11 10:00:00,1824.0,715.614525,40.5,28.220000000000027,38.88,2.24,558.9153
76,2022-01-11 11:00:00,2040.0,811.40425,41.5,29.5,35.25,2.61,715.7601
77,2022-01-11 12:00:00,2032.0,807.52765,42.5,30.77000000000004,31.62,3.08,824.9484
78,2022-01-11 13:00:00,1936.0,775.8027749999999,42.0,32.05000000000001,27.98,3.62,841.9053
79,2022-01-11 14:00:00,1604.0,628.46015,40.75,32.08000000000004,27.55,3.68,794.7402
80,2022-01-11 15:00:00,1176.0,461.04665,41.25,32.10000000000002,27.12,3.75,687.2208
81,2022-01-11 16:00:00,552.0,234.869325,40.75,32.120000000000005,26.69,3.81,498.0129
82,2022-01-11 17:00:00,96.0,48.4775635,40.5,30.180000000000007,30.48,3.7,289.7461
83,2022-01-12 07:00:00,295.20000000000005,46.899405,29.75,18.680000000000007,75.87,2.81,4.9348
84,2022-01-12 08:00:00,845.5999999999999,219.92140999999998,31.5,20.960000000000036,67.47,3.02,130.666
85,2022-01-12 09:00:00,1464.0,542.438775,33.75,23.230000000000018,59.06,3.24,364.7466
86,2022-01-12 10:00:00,1840.0,702.673675,36.25,25.510000000000048,50.66,3.46,556.1442
87,2022-01-12 11:00:00,2040.0,799.426475,37.75,26.99000000000001,46.6,3.17,715.7202
88,2022-01-12 12:00:00,2084.0,822.1276,39.0,28.460000000000036,42.54,2.96,828.4143
89,2022-01-12 13:00:00,1852.0,709.2695249999999,39.25,29.939999999999998,38.49,2.83,843.3213
90,2022-01-12 14:00:00,1260.0,468.40327499999995,39.75,30.28000000000003,36.45,2.65,794.1333
91,2022-01-12 15:00:00,1072.0,402.76835000000005,39.0,30.610000000000014,34.41,2.47,685.2612
92,2022-01-12 16:00:00,524.0,218.116625,39.0,30.950000000000045,32.37,2.31,497.1549
93,2022-01-12 17:00:00,108.0,50.525119249999996,38.75,29.160000000000025,36.54,2.37,290.4826
94,2022-01-13 07:00:00,291.2,45.59642,29.25,20.30000000000001,70.4,2.35,4.5683
95,2022-01-13 08:00:00,921.2,245.56835999999998,32.75,22.730000000000018,62.76,2.21,132.3451
96,2022-01-13 09:00:00,1464.0,553.8581,35.25,25.160000000000025,55.12,2.48,365.5866
97,2022-01-13 10:00:00,1824.0,702.956925,38.0,27.590000000000032,47.47,3.07,556.9572
98,2022-01-13 11:00:00,2044.0,805.90095,39.25,28.689999999999998,42.85,3.2,716.4498
99,2022-01-13 12:00:00,2076.0,824.377425,40.75,29.80000000000001,38.23,3.33,829.0296
100,2022-01-13 13:00:00,1900.0,765.4436249999999,40.75,30.900000000000034,33.61,3.47,844.728
101,2022-01-13 14:00:00,1672.0,651.47685,40.25,30.99000000000001,32.65,3.22,796.2681
102,2022-01-13 15:00:00,1200.0,470.321325,40.0,31.07000000000005,31.7,2.97,687.8844
103,2022-01-13 16:00:00,584.0,246.47477499999997,40.0,31.150000000000034,30.74,2.72,499.7874
104,2022-01-13 17:00:00,112.0,55.68040175,39.5,29.33000000000004,34.95,2.83,292.6621
105,2022-01-14 07:00:00,292.4,46.494752500000004,29.5,18.860000000000014,73.94,2.62,4.5371
106,2022-01-14 08:00:00,906.4000000000001,247.98008750000002,32.0,20.879999999999995,67.98,2.98,128.0431
107,2022-01-14 09:00:00,1468.0,550.2000499999999,33.0,22.890000000000043,62.01,3.34,360.795
108,2022-01-14 10:00:00,1864.0,713.477925,35.75,24.900000000000034,56.04,3.7,551.9424
109,2022-01-14 11:00:00,2060.0,803.31115,37.5,26.379999999999995,50.66,3.61,711.9156
110,2022-01-14 12:00:00,2096.0,824.8954,38.75,27.870000000000005,45.28,3.52,825.591
111,2022-01-14 13:00:00,1980.0,778.7891,39.25,29.350000000000023,39.91,3.43,842.1258
112,2022-01-14 14:00:00,1696.0,666.5704499999999,39.0,29.629999999999995,38.32,3.08,794.7567
113,2022-01-14 15:00:00,1196.0,466.112925,39.0,29.900000000000034,36.73,2.72,687.6657
114,2022-01-14 16:00:00,616.0,257.926475,38.5,30.170000000000016,35.14,2.38,499.845
115,2022-01-14 17:00:00,112.0,54.40979024999999,38.5,28.510000000000048,39.58,2.21,293.6933
116,2022-01-15 07:00:00,288.0,46.0496325,29.25,19.57000000000005,68.66,1.86,4.3118
117,2022-01-15 08:00:00,904.0,253.10302249999998,31.75,22.090000000000032,60.82,2.07,131.8818
118,2022-01-15 09:00:00,1436.0,547.326975,34.5,24.600000000000023,52.99,2.45,365.1225
119,2022-01-15 10:00:00,1824.0,715.3879,38.0,27.110000000000014,45.15,2.92,557.535
120,2022-01-15 11:00:00,2024.0,802.1862,40.0,28.200000000000045,41.3,2.85,718.1679
121,2022-01-15 12:00:00,2080.0,830.90045,41.0,29.29000000000002,37.46,2.79,831.9315
122,2022-01-15 13:00:00,1928.0,768.3733,41.0,30.379999999999995,33.61,2.74,849.5193
123,2022-01-15 14:00:00,1644.0,647.430325,40.25,30.650000000000034,32.04,2.46,802.6893
124,2022-01-15 15:00:00,1184.0,465.0851,40.25,30.910000000000025,30.48,2.2,695.4441
125,2022-01-15 16:00:00,588.0,248.16625000000002,40.0,31.180000000000007,28.91,1.98,507.0978
126,2022-01-15 17:00:00,112.0,54.207469999999994,40.0,29.410000000000025,32.66,1.89,299.1938
127,2022-01-16 07:00:00,284.0,48.2509475,29.25,20.0,62.57,1.31,4.378
128,2022-01-16 08:00:00,892.0,259.73125500000003,32.0,22.439999999999998,55.72,1.44,132.1018
129,2022-01-16 09:00:00,1412.0,536.75745,34.75,24.890000000000043,48.86,2.28,366.9285
130,2022-01-16 10:00:00,1764.0,684.4157,36.5,27.340000000000032,42.01,3.33,559.7127
131,2022-01-16 11:00:00,1920.0,777.728975,38.75,28.420000000000016,39.92,3.02,720.5526
132,2022-01-16 12:00:00,1456.0,594.25875,39.75,29.510000000000048,37.83,2.71,834.3669
133,2022-01-16 13:00:00,1748.0,691.47285,40.0,30.590000000000032,35.75,2.41,850.9191
134,2022-01-16 14:00:00,1420.0,522.1575,39.5,30.840000000000032,34.55,2.21,803.0427
135,2022-01-16 15:00:00,1008.0,404.30605,39.25,31.100000000000023,33.35,2.02,694.9788
136,2022-01-16 16:00:00,416.0,181.543975,39.25,31.350000000000023,32.16,1.84,507.2004
137,2022-01-16 17:00:00,116.0,53.77851999999999,39.0,29.74000000000001,36.12,1.99,299.722
138,2022-01-17 07:00:00,266.0,54.595924999999994,30.0,20.860000000000014,66.74,1.3,4.376
139,2022-01-17 08:00:00,840.4000000000001,256.36451999999997,32.25,23.02000000000004,60.04,1.85,127.725
140,2022-01-17 09:00:00,1380.0,524.94155,34.75,25.170000000000016,53.34,2.56,361.002
141,2022-01-17 10:00:00,1772.0,688.308475,36.25,27.32000000000005,46.63,3.33,552.8022
142,2022-01-17 11:00:00,2000.0,791.333375,39.0,28.350000000000023,43.79,3.27,713.4084
143,2022-01-17 12:00:00,1876.0,744.021225,40.0,29.379999999999995,40.95,3.2,827.736
144,2022-01-17 13:00:00,1916.0,746.287275,40.0,30.410000000000025,38.1,3.14,845.6589
145,2022-01-17 14:00:00,1260.0,498.85754999999995,40.25,30.590000000000032,36.57,2.96,799.6011
146,2022-01-17 15:00:00,1072.0,421.244875,40.0,30.760000000000048,35.04,2.8,693.6042
147,2022-01-17 16:00:00,612.0,259.85265,40.0,30.939999999999998,33.51,2.65,507.1032
148,2022-01-17 17:00:00,116.0,59.64601625,39.75,29.27000000000004,37.64,2.7,301.1322
149,2022-01-18 07:00:00,293.59999999999997,53.810895,30.25,18.920000000000016,80.26,2.48,4.0344
150,2022-01-18 08:00:00,880.0,274.3311675,31.75,20.590000000000032,74.0,3.18,127.8308
151,2022-01-18 09:00:00,1420.0,526.40635,33.25,22.260000000000048,67.74,3.95,355.2861
152,2022-01-18 10:00:00,1756.0,645.9573499999999,35.0,23.920000000000016,61.47,4.74,545.7768
153,2022-01-18 11:00:00,2072.0,811.62275,36.75,25.52000000000004,56.33,4.66,706.6776
154,2022-01-18 12:00:00,2112.0,834.1296,37.0,27.110000000000014,51.18,4.57,822.5637
155,2022-01-18 13:00:00,1988.0,784.4300000000001,37.75,28.700000000000045,46.03,4.49,840.6354
156,2022-01-18 14:00:00,1716.0,673.3686499999999,38.25,29.090000000000032,44.08,4.27,795.1758
157,2022-01-18 15:00:00,1256.0,495.005225,38.75,29.480000000000018,42.13,4.05,690.1329
158,2022-01-18 16:00:00,628.0,267.75957500000004,38.0,29.870000000000005,40.17,3.85,503.3205
159,2022-01-18 17:00:00,120.0,61.758309999999994,38.0,28.33000000000004,44.7,3.44,298.2203
160,2022-01-19 07:00:00,286.8,41.695555,29.25,17.03000000000003,77.39,2.18,4.1233
161,2022-01-19 08:00:00,926.4000000000001,284.439445,30.0,18.960000000000036,70.29,3.03,128.9299
162,2022-01-19 09:00:00,1488.0,558.85155,31.5,20.879999999999995,63.2,3.88,360.1392
163,2022-01-19 10:00:00,1908.0,727.31715,33.0,22.810000000000002,56.1,4.74,552.1818
164,2022-01-19 11:00:00,2116.0,820.241875,34.75,24.379999999999995,51.94,4.71,714.0168
165,2022-01-19 12:00:00,2140.0,838.710275,35.75,25.960000000000036,47.77,4.67,830.2203
166,2022-01-19 13:00:00,2028.0,791.6328,36.25,27.53000000000003,43.6,4.64,849.549
167,2022-01-19 14:00:00,1740.0,674.7202,36.25,27.700000000000045,43.31,4.24,804.7278
168,2022-01-19 15:00:00,1268.0,495.05377500000003,35.25,27.860000000000014,43.01,3.85,699.4938
169,2022-01-19 16:00:00,644.0,274.832925,36.75,28.02000000000004,42.72,3.48,512.553
170,2022-01-19 17:00:00,124.0,63.878699,37.0,26.510000000000048,47.52,3.27,305.5053
171,2022-01-20 07:00:00,275.2,51.1320875,29.75,18.120000000000005,80.1,2.31,4.2204
172,2022-01-20 08:00:00,819.1999999999999,276.192595,30.75,20.170000000000016,72.19,2.56,127.236
173,2022-01-20 09:00:00,0.0,530.77665,32.75,22.220000000000027,64.27,2.82,361.5252
174,2022-01-20 10:00:00,0.0,706.679775,34.75,24.27000000000004,56.36,3.07,554.5161
175,2022-01-20 11:00:00,528.0,808.668775,37.25,25.860000000000014,51.53,2.91,716.5215
176,2022-01-20 12:00:00,2100.0,830.8357,38.0,27.439999999999998,46.7,2.83,832.3527
177,2022-01-20 13:00:00,2004.0,801.0127,38.75,29.03000000000003,41.87,2.84,843.2472
178,2022-01-20 14:00:00,1736.0,702.1152500000001,39.25,29.340000000000032,40.07,2.28,790.7049
179,2022-01-20 15:00:00,1232.0,487.72145,39.0,29.650000000000034,38.27,2.01,680.4744
180,2022-01-20 16:00:00,592.0,254.940175,39.25,29.960000000000036,36.48,2.13,458.9787
181,2022-01-20 17:00:00,104.0,49.42444450000001,39.0,28.680000000000007,39.77,2.25,247.333
182,2022-01-21 07:00:00,20.8,7.26758725,32.0,21.03000000000003,85.41,1.83,0.287
183,2022-01-21 08:00:00,132.4,44.35818,32.0,21.090000000000032,86.15,2.31,9.2753
184,2022-01-21 09:00:00,292.0,96.33195500000001,32.0,21.150000000000034,86.89,2.8,25.7228
185,2022-01-21 10:00:00,328.0,109.21614,31.5,21.220000000000027,87.62,3.29,90.4937
186,2022-01-21 11:00:00,672.0,230.094375,32.0,23.220000000000027,77.8,3.23,177.7181
187,2022-01-21 12:00:00,1284.0,492.17265,33.75,25.230000000000018,67.97,3.31,271.7636
188,2022-01-21 13:00:00,1652.0,670.139475,35.25,27.24000000000001,58.14,3.51,418.9419
189,2022-01-21 14:00:00,1596.0,649.0327500000001,35.5,27.58000000000004,56.03,2.27,532.0884
190,2022-01-21 15:00:00,1128.0,459.03954999999996,37.25,27.920000000000016,53.92,2.3,581.9421
191,2022-01-21 16:00:00,448.0,194.31484749999998,37.75,28.260000000000048,51.81,3.57,436.2573
192,2022-01-21 17:00:00,132.0,56.26310375,37.25,26.930000000000007,57.1,2.28,267.6274
193,2022-01-22 07:00:00,176.0,63.045095,31.75,20.730000000000018,86.72,1.12,3.9048
194,2022-01-22 08:00:00,764.0,284.7065,32.25,22.620000000000005,78.54,1.16,125.6283
195,2022-01-22 09:00:00,1096.0,405.05060000000003,34.5,24.510000000000048,70.37,1.25,352.5183
196,2022-01-22 10:00:00,1716.0,688.316525,37.25,26.400000000000034,62.19,1.41,534.4416
197,2022-01-22 11:00:00,1936.0,811.3070749999999,40.25,27.660000000000025,56.81,1.45,683.7504
198,2022-01-22 12:00:00,2060.0,871.568175,42.25,28.930000000000007,51.42,2.11,787.2291
199,2022-01-22 13:00:00,1212.0,490.311225,42.25,30.200000000000045,46.03,2.99,624.3669
200,2022-01-22 14:00:00,476.0,177.635025,41.25,29.510000000000048,48.22,1.91,417.7317
201,2022-01-22 15:00:00,1004.0,399.029325,39.5,28.82000000000005,50.41,1.1,210.2201
202,2022-01-22 16:00:00,504.0,219.70286499999997,37.25,28.129999999999995,52.59,1.26,132.7372
203,2022-01-22 17:00:00,36.0,16.121419050000004,37.0,27.400000000000034,55.09,0.68,64.8804
204,2022-01-23 07:00:00,92.0,35.13207,31.75,21.730000000000018,77.39,0.67,3.8098
205,2022-01-23 08:00:00,776.0,296.3039025,32.75,23.689999999999998,69.86,0.88,120.7455
206,2022-01-23 09:00:00,1344.0,544.7129500000001,35.25,25.640000000000043,62.32,1.14,340.5855
207,2022-01-23 10:00:00,1604.0,657.255325,37.0,27.590000000000032,54.79,1.42,533.745
208,2022-01-23 11:00:00,1636.0,626.048425,38.5,28.840000000000032,49.69,1.45,704.0685
209,2022-01-23 12:00:00,1464.0,643.2704249999999,39.25,30.090000000000032,44.58,1.69,833.754
210,2022-01-23 13:00:00,684.0,256.518325,39.25,31.340000000000032,39.47,2.06,848.2416
211,2022-01-23 14:00:00,1004.0,383.57157500000005,39.25,31.74000000000001,36.43,2.03,799.1013
212,2022-01-23 15:00:00,1108.0,427.93787499999996,39.25,32.129999999999995,33.39,2.03,691.2732
213,2022-01-23 16:00:00,612.0,272.45355,39.5,32.53000000000003,30.34,2.08,406.7643
214,2022-01-23 17:00:00,132.0,67.2777775,38.75,31.340000000000032,32.59,1.81,175.3005
215,2022-01-24 07:00:00,269.2,62.146770000000004,31.25,21.57000000000005,65.02,1.87,4.3797
216,2022-01-24 08:00:00,866.0,314.513325,33.0,23.720000000000027,58.75,1.44,130.8853
217,2022-01-24 09:00:00,1424.0,570.821225,35.5,25.870000000000005,52.48,1.27,371.1585
218,2022-01-24 10:00:00,1716.0,708.1769750000001,38.25,28.02000000000004,46.21,1.43,568.956
219,2022-01-24 11:00:00,1748.0,732.0839249999999,39.5,29.390000000000043,39.27,1.17,735.0072
220,2022-01-24 12:00:00,1644.0,619.73575,40.25,30.760000000000048,32.33,1.02,853.8693
221,2022-01-24 13:00:00,2000.0,846.6415,40.25,32.120000000000005,25.39,1.03,876.9771
222,2022-01-24 14:00:00,1488.0,602.2952,40.75,32.129999999999995,24.12,1.19,834.2565
223,2022-01-24 15:00:00,1212.0,501.62532500000003,40.25,32.129999999999995,22.84,1.47,729.1407
224,2022-01-24 16:00:00,544.0,242.29067499999996,40.0,32.14000000000004,21.56,1.83,539.0163
225,2022-01-24 17:00:00,88.0,37.5195275,40.0,30.470000000000027,25.19,2.1,326.9148
226,2022-01-25 07:00:00,201.6,49.060255,30.5,21.430000000000007,56.96,0.48,4.2372
227,2022-01-25 08:00:00,763.6,278.903775,32.25,23.75,50.48,0.14,135.5027
228,2022-01-25 09:00:00,1356.0,544.55915,35.5,26.07000000000005,44.01,0.53,375.2769
229,2022-01-25 10:00:00,1772.0,724.5331,38.5,28.379999999999995,37.53,1.01,574.7844
230,2022-01-25 11:00:00,2020.0,833.6764000000001,40.25,29.74000000000001,33.92,0.84,742.3149
231,2022-01-25 12:00:00,2076.0,866.70425,41.25,31.100000000000023,30.3,0.7,862.284
232,2022-01-25 13:00:00,1872.0,762.190225,41.75,32.47000000000003,26.68,0.64,883.4472
233,2022-01-25 14:00:00,1504.0,637.2573,41.75,32.49000000000001,25.66,0.29,838.4211
234,2022-01-25 15:00:00,1212.0,508.54495000000003,42.0,32.5,24.64,0.21,731.1276
235,2022-01-25 16:00:00,580.0,253.103025,41.5,32.52000000000004,23.62,0.53,540.654
236,2022-01-25 17:00:00,108.0,49.82909875,40.75,31.05000000000001,26.3,0.69,328.2357
237,2022-01-26 07:00:00,278.8,49.8210075,30.25,22.32000000000005,52.35,0.98,4.326
238,2022-01-26 08:00:00,840.0,312.473875,33.5,24.710000000000036,46.57,1.06,135.3868
239,2022-01-26 09:00:00,1360.0,555.9461,38.0,27.110000000000014,40.78,1.18,376.0338
240,2022-01-26 10:00:00,1756.0,726.4268500000001,40.25,29.5,35.0,1.32,575.8314
241,2022-01-26 11:00:00,1968.0,828.585825,42.0,30.82000000000005,31.11,0.96,743.8944
242,2022-01-26 12:00:00,1932.0,815.046125,43.0,32.14000000000004,27.23,0.66,864.5304
243,2022-01-26 13:00:00,2040.0,858.07705,43.5,33.460000000000036,23.34,0.52,886.6101
244,2022-01-27 07:00:00,252.0,56.1093325,31.25,22.629999999999995,51.14,0.89,4.3894
245,2022-01-27 08:00:00,737.5999999999999,272.4293,33.25,24.879999999999995,45.76,1.01,133.982
246,2022-01-27 09:00:00,1268.0,507.14482499999997,35.5,27.129999999999995,40.39,1.24,372.387
247,2022-01-27 10:00:00,1660.0,672.1142,38.0,29.379999999999995,35.01,1.52,570.1713
248,2022-01-27 11:00:00,1876.0,773.3829249999999,40.25,30.55000000000001,32.52,1.65,736.8546
249,2022-01-27 12:00:00,1820.0,769.5549000000001,41.75,31.720000000000027,30.03,1.79,856.8093
250,2022-01-27 13:00:00,884.0,359.09002499999997,42.5,32.900000000000034,27.54,1.96,876.9711
251,2022-01-27 14:00:00,1012.0,409.73652500000003,41.75,33.01000000000005,27.07,1.42,831.6288
252,2022-01-27 15:00:00,872.0,350.31712500000003,42.0,33.120000000000005,26.59,1.06,724.8375
253,2022-01-27 16:00:00,504.0,224.32405,41.75,33.23000000000002,26.12,1.05,526.9926
254,2022-01-27 17:00:00,92.0,40.036474999999996,41.0,31.840000000000032,28.7,1.43,314.1699
255,2022-01-28 07:00:00,224.39999999999998,63.433565,33.5,23.77000000000004,53.39,0.74,4.449
256,2022-01-28 08:00:00,691.2,260.3949,35.0,25.77000000000004,48.57,0.14,130.1457
257,2022-01-28 09:00:00,1212.0,488.07755,36.5,27.77000000000004,43.76,0.85,367.4946
258,2022-01-28 10:00:00,1620.0,658.404525,39.75,29.78000000000003,38.95,1.63,564.1758
259,2022-01-28 11:00:00,1820.0,750.9408249999999,41.25,31.04000000000002,36.3,1.29,730.1736
260,2022-01-28 12:00:00,1812.0,741.528575,41.75,32.31,33.66,1.07,849.9798
261,2022-01-28 13:00:00,1688.0,714.99945,42.75,33.57000000000005,31.01,1.05,865.5549
262,2022-01-28 14:00:00,1012.0,420.435575,43.0,33.629999999999995,30.3,0.98,816.6276
263,2022-01-28 15:00:00,848.0,339.9337,42.75,33.69,29.59,0.98,708.3306
264,2022-01-28 16:00:00,364.0,154.39172250000001,42.0,33.74000000000001,28.88,1.07,496.4172
265,2022-01-28 17:00:00,116.0,47.5387625,42.0,32.620000000000005,31.86,0.95,283.5871
266,2022-01-29 07:00:00,252.0,65.31925749999999,33.5,24.03000000000003,60.65,1.78,4.2768
267,2022-01-29 08:00:00,748.0,271.676625,35.25,26.230000000000018,54.52,1.9,133.7653
268,2022-01-29 09:00:00,1228.0,500.3143,38.25,28.439999999999998,48.38,2.04,369.4251
269,2022-01-29 10:00:00,1660.0,679.891625,40.25,30.650000000000034,42.25,2.19,566.6718
270,2022-01-29 11:00:00,1928.0,797.864525,42.75,31.810000000000002,38.41,2.45,733.2237
271,2022-01-29 12:00:00,1776.0,767.4264249999999,44.25,32.98000000000002,34.58,2.74,853.509
272,2022-01-29 13:00:00,1852.0,771.9828,44.5,34.14000000000004,30.75,3.05,872.9787
273,2022-01-29 14:00:00,1656.0,693.81985,44.5,34.27000000000004,30.14,3.76,827.4414
274,2022-01-29 15:00:00,1184.0,491.3957,44.0,34.400000000000034,29.54,4.51,721.2114
275,2022-01-29 16:00:00,660.0,293.932625,43.75,34.54000000000002,28.93,5.29,517.7499
